"year"  "month"  "day"  "julianday" "princetown" "teignmouth"
1961	12	25	724	0	0.3
1961	12	26	725	0	0
1961	12	27	726	0	0
1961	12	28	727	0	5.6
1961	12	29	728	0	22.4
1961	12	30	729	0	0
1961	12	31	730	0	0
1962	1	1	731	0.5	0
1962	1	2	732	NA	0
1962	1	3	733	NA	0
1962	1	4	734	NA	0
1962	1	5	735	NA	0
1962	1	6	736	NA	0
1962	1	7	737	NA	0.3
1962	1	8	738	NA	5.3
1962	1	9	739	NA	11.4
1962	1	10	740	NA	16.3
1962	1	11	741	NA	11.7
1962	1	12	742	NA	2.3
1962	1	13	743	NA	1.8
1962	1	14	744	NA	0
1962	1	15	745	NA	13.2
1962	1	16	746	NA	4.3
1962	1	17	747	NA	0.3
1962	1	18	748	NA	5.8
1962	1	19	749	NA	0.3
1962	1	20	750	NA	6.4
1962	1	21	751	NA	17.5
1962	1	22	752	NA	0.5
1962	1	23	753	NA	7.9
1962	1	24	754	NA	1
1962	1	25	755	NA	0
1962	1	26	756	NA	0.8
1962	1	27	757	NA	0.3
1962	1	28	758	NA	0
1962	1	29	759	NA	0
1962	1	30	760	NA	1.8
1962	1	31	761	NA	0.8
1962	2	1	762	NA	0.3
1962	2	2	763	NA	0
1962	2	3	764	NA	0
1962	2	4	765	NA	0.8
1962	2	5	766	NA	0
1962	2	6	767	NA	0.8
1962	2	7	768	NA	0.5
1962	2	8	769	NA	0
1962	2	9	770	NA	0
1962	2	10	771	NA	0.3
1962	2	11	772	NA	0
1962	2	12	773	NA	1.8
1962	2	13	774	NA	0
1962	2	14	775	NA	0
1962	2	15	776	NA	0
1962	2	16	777	NA	0
1962	2	17	778	NA	0
1962	2	18	779	NA	0
1962	2	19	780	NA	0
1962	2	20	781	NA	0
1962	2	21	782	NA	0
1962	2	22	783	NA	0
1962	2	23	784	NA	0
1962	2	24	785	NA	0
1962	2	25	786	NA	0
1962	2	26	787	NA	0.5
1962	2	27	788	NA	0.5
1962	2	28	789	NA	0
1962	3	1	790	NA	0
1962	3	2	791	NA	0.3
1962	3	3	792	NA	0
1962	3	4	793	NA	0
1962	3	5	794	NA	0
1962	3	6	795	NA	0
1962	3	7	796	NA	15.2
1962	3	8	797	NA	9.4
1962	3	9	798	NA	1.3
1962	3	10	799	NA	1.5
1962	3	11	800	NA	0
1962	3	12	801	NA	0
1962	3	13	802	NA	0
1962	3	14	803	NA	0
1962	3	15	804	NA	13.2
1962	3	16	805	NA	0
1962	3	17	806	NA	0
1962	3	18	807	NA	0
1962	3	19	808	NA	0
1962	3	20	809	NA	0
1962	3	21	810	NA	0
1962	3	22	811	NA	0
1962	3	23	812	NA	0
1962	3	24	813	NA	0
1962	3	25	814	NA	1.8
1962	3	26	815	NA	0
1962	3	27	816	NA	0
1962	3	28	817	NA	15.5
1962	3	29	818	NA	0.3
1962	3	30	819	NA	0
1962	3	31	820	NA	0.8
1962	4	1	821	NA	0.3
1962	4	2	822	NA	7.6
1962	4	3	823	NA	3.8
1962	4	4	824	NA	6.4
1962	4	5	825	NA	0.8
1962	4	6	826	NA	0
1962	4	7	827	NA	2.3
1962	4	8	828	NA	0.5
1962	4	9	829	NA	0.5
1962	4	10	830	NA	2
1962	4	11	831	NA	1.3
1962	4	12	832	NA	1.5
1962	4	13	833	NA	0
1962	4	14	834	NA	0
1962	4	15	835	NA	0
1962	4	16	836	NA	2.5
1962	4	17	837	NA	0.3
1962	4	18	838	NA	3.6
1962	4	19	839	NA	2.8
1962	4	20	840	NA	11.2
1962	4	21	841	NA	1.8
1962	4	22	842	NA	0
1962	4	23	843	NA	0
1962	4	24	844	NA	0
1962	4	25	845	NA	0
1962	4	26	846	NA	0
1962	4	27	847	NA	0
1962	4	28	848	NA	0
1962	4	29	849	NA	0
1962	4	30	850	NA	0
1962	5	1	851	NA	0
1962	5	2	852	NA	0
1962	5	3	853	NA	0
1962	5	4	854	NA	6.6
1962	5	5	855	NA	5.1
1962	5	6	856	NA	2.5
1962	5	7	857	NA	0.5
1962	5	8	858	NA	2.3
1962	5	9	859	NA	1.8
1962	5	10	860	NA	1.3
1962	5	11	861	NA	0
1962	5	12	862	NA	3.3
1962	5	13	863	NA	0
1962	5	14	864	NA	0.3
1962	5	15	865	NA	0.3
1962	5	16	866	NA	0.3
1962	5	17	867	NA	0
1962	5	18	868	NA	5.8
1962	5	19	869	NA	0.3
1962	5	20	870	NA	16
1962	5	21	871	NA	0
1962	5	22	872	NA	0
1962	5	23	873	NA	0
1962	5	24	874	NA	0
1962	5	25	875	NA	0.3
1962	5	26	876	NA	0.5
1962	5	27	877	NA	1.5
1962	5	28	878	NA	0.3
1962	5	29	879	NA	2
1962	5	30	880	NA	0
1962	5	31	881	NA	0
1962	6	1	882	NA	0
1962	6	2	883	NA	0
1962	6	3	884	NA	0
1962	6	4	885	NA	0
1962	6	5	886	NA	0
1962	6	6	887	NA	0
1962	6	7	888	NA	0
1962	6	8	889	NA	0
1962	6	9	890	NA	0
1962	6	10	891	NA	0.8
1962	6	11	892	NA	1.5
1962	6	12	893	NA	0
1962	6	13	894	NA	0
1962	6	14	895	NA	0
1962	6	15	896	NA	0.5
1962	6	16	897	NA	0
1962	6	17	898	NA	2.3
1962	6	18	899	NA	0
1962	6	19	900	NA	0
1962	6	20	901	NA	0
1962	6	21	902	NA	0
1962	6	22	903	NA	0
1962	6	23	904	NA	0
1962	6	24	905	NA	0
1962	6	25	906	NA	0
1962	6	26	907	NA	0
1962	6	27	908	NA	0
1962	6	28	909	NA	0
1962	6	29	910	NA	0
1962	6	30	911	NA	0
1962	7	1	912	NA	0
1962	7	2	913	NA	0
1962	7	3	914	NA	0
1962	7	4	915	NA	0.5
1962	7	5	916	NA	0.3
1962	7	6	917	NA	0
1962	7	7	918	NA	0
1962	7	8	919	NA	0
1962	7	9	920	NA	8.1
1962	7	10	921	NA	0
1962	7	11	922	NA	7.4
1962	7	12	923	NA	0
1962	7	13	924	NA	2.8
1962	7	14	925	NA	0.3
1962	7	15	926	NA	0.3
1962	7	16	927	NA	0.5
